customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment_code,segment,clv,avg_order_value,tenure_days,purchase_rate,category_diversity,preferred_channel_txn,avg_discount_used,membership_tier,age_group,city,gender,email_subscribed,tier_encoded,age_encoded,channel_encoded,gender_Female,gender_Male,gender_Other
CUST-25935,9,9,5460.16,5,5,5,15,555,Champions,92.02,606.68,30,9.0,6,Online,0.0,Silver,55-64,London,Male,1,2,5,1,False,True,False
CUST-25937,618,1,32.76,1,1,1,3,111,Lost,239.97,32.76,598,0.0502,1,In-Store,10.0,Platinum,55-64,Perth,Female,1,4,5,0,True,False,False
CUST-25938,83,5,2757.53,4,5,4,13,454,Champions,431.79,551.51,381,0.3937,5,Online,3.0,Gold,65+,Auckland,Female,1,3,6,1,True,False,False
CUST-25939,45,2,715.9,5,2,2,9,522,New Customers,1099.7,357.95,30,2.0,2,Online,0.0,Bronze,25-34,Auckland,Male,1,1,2,1,False,True,False
CUST-25940,334,1,297.54,2,1,1,4,211,Hibernating,2028.71,297.54,152,0.1974,1,In-Store,0.0,Bronze,45-54,Melbourne,Male,1,1,4,0,False,True,False
CUST-25941,48,4,1165.6,5,4,3,12,543,Loyal Customers,6.1,291.4,712,0.1685,3,In-Store,0.0,Bronze,45-54,Auckland,Female,1,1,4,0,True,False,False
CUST-25942,170,1,471.36,3,1,2,6,312,Potential Loyalists,0.0,471.36,303,0.099,1,Online,0.0,Gold,25-34,Adelaide,Male,1,3,2,1,False,True,False
CUST-25943,338,1,275.84,2,1,1,4,211,Hibernating,1511.1399999999999,275.84,396,0.0758,1,Online,0.0,Silver,65+,Adelaide,Male,1,2,6,1,False,True,False
CUST-25944,204,4,274.91,3,4,1,8,341,Potential Loyalists,0.0,68.73,410,0.2927,2,Online,2.5,Silver,65+,Toronto,Male,1,2,6,1,False,True,False
CUST-25946,340,2,6673.62,2,2,5,9,225,Loyal Customers,6176.53,3336.81,139,0.4317,2,In-Store,0.0,Bronze,35-44,Adelaide,Other,1,1,3,0,False,False,True
CUST-25947,311,2,780.8199999999999,2,2,2,6,222,Potential Loyalists,435.6,390.41,600,0.1,2,Online,0.0,Bronze,35-44,Singapore,Female,1,1,3,1,True,False,False
CUST-25948,93,4,13051.869999999999,4,4,5,13,445,Champions,0.0,3262.97,496,0.2419,4,Online,0.0,Bronze,65+,Singapore,Female,0,1,6,1,True,False,False
CUST-25949,62,1,1024.24,4,1,2,7,412,New Customers,1837.2800000000002,1024.24,106,0.283,1,In-Store,0.0,Bronze,25-34,Adelaide,Male,1,1,2,0,False,True,False
CUST-25950,11,4,2262.04,5,4,4,13,544,Champions,533.56,565.51,230,0.5217,4,Online,0.0,Bronze,55-64,Toronto,Male,1,1,5,1,False,True,False
CUST-25951,700,2,46.46,1,2,1,4,121,Lost,522.77,23.23,711,0.0844,1,In-Store,0.0,Bronze,35-44,New York,Female,1,1,3,0,True,False,False
CUST-25952,273,2,462.56,2,2,1,5,221,Hibernating,1676.52,231.28,633,0.0948,1,Online,0.0,Bronze,45-54,Brisbane,Male,1,1,4,1,False,True,False
CUST-25954,63,4,3309.06,4,4,4,12,444,Champions,1047.0,827.26,189,0.6349,3,In-Store,0.0,Bronze,45-54,Toronto,Male,0,1,4,0,False,True,False
CUST-25956,94,4,2605.91,4,4,4,12,444,Champions,6880.759999999999,651.48,662,0.1813,4,In-Store,0.0,Bronze,45-54,London,Female,1,1,4,0,True,False,False
CUST-25957,34,4,988.71,5,4,2,11,542,Potential Loyalists,471.71000000000004,247.18,533,0.2251,3,Online,3.75,Gold,35-44,Brisbane,Other,1,3,3,1,False,False,True
CUST-25958,488,1,4250.08,1,1,5,7,115,Potential Loyalists,9362.72,4250.08,358,0.0838,1,Online,0.0,Silver,18-24,Toronto,Male,1,2,1,1,False,True,False
CUST-25959,51,7,9243.72,5,5,5,15,555,Champions,859.44,1320.53,478,0.4393,4,In-Store,0.0,Bronze,25-34,Sydney,Female,1,1,2,0,True,False,False
CUST-25961,91,5,3283.26,4,5,4,13,454,Champions,614.86,656.65,236,0.6356,4,Online,0.0,Bronze,55-64,Brisbane,Male,0,1,5,1,False,True,False
CUST-25962,496,3,3690.69,1,3,4,8,134,At Risk,12977.21,1230.23,451,0.1996,3,In-Store,3.3333333333333335,Gold,35-44,Toronto,Male,1,3,3,0,False,True,False
CUST-25963,90,7,6371.86,4,5,5,14,455,Champions,2958.04,910.27,409,0.5134,5,Online,1.4285714285714286,Silver,55-64,New York,Other,0,2,5,1,False,False,True
CUST-25964,25,3,9663.560000000001,5,3,5,13,535,Loyal Customers,0.0,3221.19,526,0.1711,3,Online,1.6666666666666667,Gold,65+,Adelaide,Other,1,3,6,1,False,False,True
CUST-25965,6,4,3934.38,5,4,4,13,544,Champions,8152.23,983.6,119,1.0084,3,In-Store,0.0,Bronze,55-64,Melbourne,Female,1,1,5,0,True,False,False
CUST-25966,253,2,702.6800000000001,2,2,2,6,222,Potential Loyalists,1250.58,351.34,428,0.1402,2,Online,5.0,Gold,65+,Sydney,Male,1,3,6,1,False,True,False
CUST-25967,388,3,504.84000000000003,1,3,2,6,132,Potential Loyalists,6662.879999999999,168.28,531,0.1695,2,Online,0.0,Bronze,55-64,New York,Male,0,1,5,1,False,True,False
CUST-25968,419,2,937.59,1,2,2,5,122,Lost,4033.48,468.8,441,0.1361,2,In-Store,7.5,Gold,25-34,London,Male,1,3,2,0,False,True,False
CUST-25969,109,3,7899.7300000000005,4,3,5,12,435,Loyal Customers,656.56,2633.24,297,0.303,3,In-Store,0.0,Bronze,65+,Sydney,Female,1,1,6,0,True,False,False
CUST-25970,27,3,2158.27,5,3,4,12,534,Loyal Customers,2775.2599999999998,719.42,425,0.2118,3,Online,1.6666666666666667,Silver,35-44,Adelaide,Female,0,2,3,1,True,False,False
CUST-25971,559,1,322.48,1,1,1,3,111,Lost,767.3,322.48,583,0.0515,1,Online,0.0,Bronze,35-44,Sydney,Female,1,1,3,1,True,False,False
CUST-25972,540,1,340.33,1,1,1,3,111,Lost,1244.76,340.33,701,0.0428,1,In-Store,5.0,Silver,65+,London,Male,1,2,6,0,False,True,False
CUST-25973,110,2,2178.76,4,2,4,10,424,New Customers,0.0,1089.38,650,0.0923,1,In-Store,2.5,Silver,35-44,Toronto,Male,1,2,3,0,False,True,False
CUST-25974,28,3,3021.3900000000003,5,3,4,12,534,Loyal Customers,222.35,1007.13,579,0.1554,3,In-Store,5.0,Silver,45-54,London,Female,0,2,4,0,True,False,False
CUST-25975,27,3,1246.3600000000001,5,3,3,11,533,Loyal Customers,3622.3,415.45,162,0.5556,2,Online,0.0,Silver,25-34,Singapore,Female,1,2,2,1,True,False,False
CUST-25976,39,4,588.5600000000001,5,4,2,11,542,Potential Loyalists,1330.7,147.14,276,0.4348,4,Online,0.0,Bronze,35-44,Melbourne,Male,1,1,3,1,False,True,False
CUST-25977,83,4,1635.95,4,4,3,11,443,Loyal Customers,691.98,408.99,450,0.2667,4,In-Store,2.5,Silver,45-54,Perth,Female,0,2,4,0,True,False,False
CUST-25978,38,4,897.64,5,4,2,11,542,Potential Loyalists,3022.26,224.41,528,0.2273,3,Online,0.0,Bronze,65+,Singapore,Male,1,1,6,1,False,True,False
CUST-25979,336,3,1725.05,2,3,3,8,233,At Risk,756.55,575.02,266,0.3383,3,Online,3.3333333333333335,Silver,35-44,Brisbane,Female,1,2,3,1,True,False,False
CUST-25980,299,4,1411.54,2,4,3,9,243,At Risk,1155.85,352.88,130,0.9231,3,Online,1.25,Silver,25-34,Auckland,Male,0,2,2,1,False,True,False
CUST-25981,33,4,4754.37,5,4,5,14,545,Champions,1917.04,1188.59,713,0.1683,4,Online,0.0,Silver,18-24,Sydney,Male,1,2,1,1,False,True,False
CUST-25982,382,2,406.59000000000003,1,2,1,4,121,Lost,2086.3999999999996,203.3,396,0.1515,2,Online,0.0,Bronze,55-64,Toronto,Female,1,1,5,1,True,False,False
CUST-25983,165,2,2007.55,3,2,3,8,323,Potential Loyalists,113.7,1003.78,353,0.17,2,Online,0.0,Bronze,25-34,Auckland,Female,1,1,2,1,True,False,False
CUST-25984,304,4,10593.029999999999,2,4,5,11,245,At Risk,4178.6900000000005,2648.26,346,0.3468,4,Online,1.25,Silver,55-64,Sydney,Male,1,2,5,1,False,True,False
CUST-25985,226,5,1315.77,2,5,3,10,253,At Risk,6.39,263.15,87,1.7241,5,Online,5.0,Gold,45-54,Auckland,Other,1,3,4,1,False,False,True
CUST-25986,48,2,451.25,5,2,1,8,521,New Customers,4592.75,225.62,325,0.1846,1,In-Store,0.0,Bronze,25-34,Auckland,Female,0,1,2,0,True,False,False
CUST-25987,94,6,2000.69,4,5,3,12,453,Loyal Customers,610.82,333.45,103,1.7476,4,In-Store,0.0,Silver,18-24,Perth,Female,0,2,1,0,True,False,False
CUST-25988,59,5,4320.219999999999,4,5,5,14,455,Champions,999.8900000000001,864.04,399,0.3759,4,Online,1.0,Silver,55-64,Singapore,Male,1,2,5,1,False,True,False
CUST-25989,78,6,1781.78,4,5,3,12,453,Loyal Customers,15.46,296.96,690,0.2609,5,In-Store,2.5,Silver,55-64,Sydney,Male,1,2,5,0,False,True,False
CUST-25990,85,7,2805.5699999999997,4,5,4,13,454,Champions,2155.02,400.8,30,7.0,5,Online,2.142857142857143,Silver,25-34,Toronto,Male,1,2,2,1,False,True,False
CUST-25991,512,3,170.34,1,3,1,5,131,Hibernating,166.65,56.78,665,0.1353,2,Online,6.666666666666667,Gold,18-24,Brisbane,Female,1,3,1,1,True,False,False
CUST-25992,230,5,4272.61,2,5,5,12,255,At Risk,2993.97,854.52,575,0.2609,5,In-Store,1.0,Silver,18-24,New York,Male,1,2,1,0,False,True,False
CUST-25993,62,5,5737.49,4,5,5,14,455,Champions,105.47,1147.5,563,0.2664,3,Online,0.0,Bronze,65+,Adelaide,Female,0,1,6,1,True,False,False
CUST-25994,6,1,54.09,5,1,1,7,511,New Customers,112.55,54.09,636,0.0472,1,Online,0.0,Bronze,35-44,Auckland,Other,0,1,3,1,False,False,True
CUST-25995,137,3,1360.1399999999999,3,3,3,9,333,Loyal Customers,653.6,453.38,384,0.2344,2,In-Store,0.0,Bronze,18-24,London,Male,1,1,1,0,False,True,False
CUST-25996,29,2,755.48,5,2,2,9,522,New Customers,199.95999999999998,377.74,379,0.1583,1,Online,0.0,Bronze,18-24,Toronto,Male,1,1,1,1,False,True,False
CUST-25997,52,3,2638.56,5,3,4,12,534,Loyal Customers,3917.88,879.52,320,0.2812,2,Online,0.0,Bronze,55-64,Sydney,Male,1,1,5,1,False,True,False
CUST-25998,245,1,223.65,2,1,1,4,211,Hibernating,8739.990000000002,223.65,193,0.1554,1,Online,0.0,Bronze,45-54,London,Other,0,1,4,1,False,False,True
CUST-25999,722,1,409.1,1,1,1,3,111,Lost,271.73,409.1,30,1.0,1,In-Store,0.0,Bronze,25-34,New York,Male,1,1,2,0,False,True,False
CUST-26000,392,5,4460.400000000001,1,5,5,11,155,At Risk,1176.3200000000002,892.08,639,0.2347,4,Online,2.0,Silver,25-34,Toronto,Male,0,2,2,1,False,True,False
CUST-26001,45,5,6279.889999999999,5,5,5,15,555,Champions,216.84,1255.98,568,0.2641,5,In-Store,5.0,Platinum,18-24,Perth,Male,1,4,1,0,False,True,False
CUST-26002,399,2,384.23,1,2,1,4,121,Lost,747.4399999999999,192.12,498,0.1205,2,Online,0.0,Bronze,25-34,Sydney,Male,0,1,2,1,False,True,False
CUST-26003,207,3,645.73,3,3,2,8,332,Potential Loyalists,56.25,215.24,70,1.2857,3,In-Store,0.0,Bronze,65+,New York,Female,1,1,6,0,True,False,False
CUST-26004,63,2,284.78,4,2,1,7,421,New Customers,994.15,142.39,706,0.085,2,Online,0.0,Bronze,18-24,Adelaide,Female,1,1,1,1,True,False,False
CUST-26005,375,2,530.58,1,2,2,5,122,Lost,5184.04,265.29,240,0.25,1,In-Store,0.0,Bronze,18-24,Sydney,Male,1,1,1,0,False,True,False
CUST-26006,291,4,4258.43,2,4,5,11,245,At Risk,732.97,1064.61,506,0.2372,3,Online,0.0,Bronze,25-34,Brisbane,Female,1,1,2,1,True,False,False
CUST-26007,44,3,3243.76,5,3,4,12,534,Loyal Customers,0.0,1081.25,590,0.1525,1,In-Store,0.0,Bronze,55-64,Auckland,Other,1,1,5,0,False,False,True
CUST-26008,174,3,3720.1200000000003,3,3,4,10,334,Loyal Customers,4804.1,1240.04,400,0.225,3,In-Store,0.0,Bronze,45-54,London,Male,1,1,4,0,False,True,False
CUST-26009,21,3,241.47,5,3,1,9,531,Loyal Customers,179.37,80.49,711,0.1266,3,Online,0.0,Bronze,55-64,Perth,Male,0,1,5,1,False,True,False
CUST-26010,21,6,4372.52,5,5,5,15,555,Champions,325.2,728.75,226,0.7965,5,In-Store,0.0,Bronze,18-24,London,Male,1,1,1,0,False,True,False
CUST-26011,370,3,3196.91,1,3,4,8,134,At Risk,77.37,1065.64,167,0.5389,2,Online,0.0,Bronze,18-24,Sydney,Male,1,1,1,1,False,True,False
CUST-26012,275,3,678.1800000000001,2,3,2,7,232,Potential Loyalists,1478.34,226.06,526,0.1711,3,Online,0.0,Bronze,55-64,Sydney,Male,1,1,5,1,False,True,False
CUST-26013,358,4,2585.04,2,4,4,10,244,At Risk,28.79,646.26,517,0.2321,4,Online,2.5,Silver,25-34,Singapore,Male,0,2,2,1,False,True,False
CUST-26014,141,2,1095.3,3,2,3,8,323,Potential Loyalists,891.66,547.65,227,0.2643,2,Online,2.5,Silver,18-24,Auckland,Male,1,2,1,1,False,True,False
CUST-26015,167,3,1246.05,3,3,3,9,333,Loyal Customers,2517.17,415.35,30,3.0,3,In-Store,3.3333333333333335,Silver,18-24,Singapore,Female,0,2,1,0,True,False,False
CUST-26016,61,5,3980.41,4,5,4,13,454,Champions,5223.21,796.08,354,0.4237,2,In-Store,0.0,Bronze,55-64,Brisbane,Female,1,1,5,0,True,False,False
CUST-26017,67,4,1731.6799999999998,4,4,3,11,443,Loyal Customers,3783.74,432.92,324,0.3704,4,In-Store,8.75,Platinum,25-34,Brisbane,Female,1,4,2,0,True,False,False
CUST-26018,110,5,5411.09,4,5,5,14,455,Champions,160.18,1082.22,181,0.8287,4,In-Store,2.0,Silver,18-24,Singapore,Male,1,2,1,0,False,True,False
CUST-26019,316,6,4369.57,2,5,5,12,255,At Risk,7618.160000000001,728.26,442,0.4072,6,In-Store,0.0,Bronze,35-44,New York,Male,1,1,3,0,False,True,False
CUST-26020,615,2,2565.4399999999996,1,2,4,7,124,Potential Loyalists,287.24,1282.72,347,0.1729,2,Online,0.0,Gold,55-64,London,Male,1,3,5,1,False,True,False
CUST-26021,171,4,4912.39,3,4,5,12,345,Loyal Customers,0.0,1228.1,567,0.2116,4,Online,5.0,Platinum,25-34,Singapore,Male,0,4,2,1,False,True,False
CUST-26022,107,4,715.0699999999999,4,4,2,10,442,Potential Loyalists,536.44,178.77,468,0.2564,1,Online,0.0,Bronze,35-44,Adelaide,Female,1,1,3,1,True,False,False
CUST-26025,121,3,3318.63,4,3,4,11,434,Loyal Customers,1522.3000000000002,1106.21,268,0.3358,2,Online,1.6666666666666667,Silver,18-24,Toronto,Female,1,2,1,1,True,False,False
CUST-26026,25,6,5086.41,5,5,5,15,555,Champions,3275.77,847.74,113,1.5929,5,In-Store,0.0,Bronze,65+,New York,Female,1,1,6,0,True,False,False
CUST-26027,92,4,2279.77,4,4,4,12,444,Champions,885.73,569.94,315,0.381,4,In-Store,0.0,Bronze,25-34,Brisbane,Female,1,1,2,0,True,False,False
CUST-26028,278,1,481.34,2,1,2,5,212,Hibernating,7129.87,481.34,615,0.0488,1,Online,0.0,Silver,18-24,London,Other,1,2,1,1,False,False,True
CUST-26029,516,2,405.17,1,2,1,4,121,Lost,1752.12,202.58,621,0.0966,1,In-Store,0.0,Bronze,65+,Adelaide,Female,1,1,6,0,True,False,False
CUST-26030,49,3,1406.55,5,3,3,11,533,Loyal Customers,2485.9300000000003,468.85,526,0.1711,3,In-Store,0.0,Bronze,55-64,Perth,Female,1,1,5,0,True,False,False
CUST-26031,13,1,3181.76,5,1,4,10,514,New Customers,1128.9,3181.76,30,1.0,1,Online,0.0,Bronze,65+,Adelaide,Female,1,1,6,1,True,False,False
CUST-26032,173,6,671.71,3,5,2,10,352,Potential Loyalists,0.0,111.95,123,1.4634,3,Online,0.0,Silver,35-44,Auckland,Other,0,2,3,1,False,False,True
CUST-26033,306,3,1585.52,2,3,3,8,233,At Risk,0.0,528.51,256,0.3516,2,Online,0.0,Bronze,18-24,Adelaide,Female,1,1,1,1,True,False,False
CUST-26034,103,4,12447.539999999999,4,4,5,13,445,Champions,1628.72,3111.88,150,0.8,3,In-Store,1.25,Silver,35-44,Adelaide,Female,1,2,3,0,True,False,False
CUST-26035,630,2,1116.38,1,2,3,6,123,Potential Loyalists,4824.55,558.19,207,0.2899,2,Online,0.0,Silver,18-24,Perth,Female,1,2,1,1,True,False,False
CUST-26036,62,1,355.45,4,1,1,6,411,New Customers,85.1,355.45,718,0.0418,1,In-Store,0.0,Bronze,25-34,Brisbane,Male,1,1,2,0,False,True,False
CUST-26037,25,3,1790.42,5,3,3,11,533,Loyal Customers,198.54,596.81,389,0.2314,2,In-Store,0.0,Bronze,25-34,Toronto,Male,1,1,2,0,False,True,False
CUST-26038,22,3,3184.24,5,3,4,12,534,Loyal Customers,339.15,1061.41,333,0.2703,3,In-Store,0.0,Bronze,65+,Auckland,Female,1,1,6,0,True,False,False
CUST-26039,304,4,2615.24,2,4,4,10,244,At Risk,1693.69,653.81,262,0.458,3,In-Store,1.25,Silver,45-54,Singapore,Male,1,2,4,0,False,True,False
CUST-26040,74,6,1440.76,4,5,3,12,453,Loyal Customers,695.85,240.13,561,0.3209,4,In-Store,12.5,Platinum,45-54,Toronto,Other,1,4,4,0,False,False,True
CUST-26041,112,4,5401.62,4,4,5,13,445,Champions,737.78,1350.4,156,0.7692,4,In-Store,3.75,Silver,55-64,Perth,Male,0,2,5,0,False,True,False
CUST-26042,78,3,1958.38,4,3,3,10,433,Loyal Customers,7523.71,652.79,47,1.9149,3,Online,5.0,Platinum,25-34,Melbourne,Female,1,4,2,1,True,False,False
CUST-26043,190,2,336.04999999999995,3,2,1,6,321,Potential Loyalists,568.05,168.02,99,0.6061,1,In-Store,0.0,Bronze,18-24,Sydney,Male,0,1,1,0,False,True,False
CUST-26044,166,6,4123.349999999999,3,5,5,13,355,Loyal Customers,882.8,687.22,699,0.2575,4,In-Store,1.6666666666666667,Silver,55-64,Sydney,Female,1,2,5,0,True,False,False
CUST-26045,339,2,62.6,2,2,1,5,221,Hibernating,1513.5,31.3,719,0.0834,2,Online,0.0,Bronze,35-44,Sydney,Female,1,1,3,1,True,False,False
CUST-26046,53,2,15627.06,5,2,5,12,525,New Customers,289.37,7813.53,420,0.1429,2,Online,0.0,Bronze,45-54,London,Other,1,1,4,1,False,False,True
CUST-26047,147,6,5028.48,3,5,5,13,355,Loyal Customers,612.47,838.08,149,1.2081,4,In-Store,4.166666666666667,Gold,25-34,Melbourne,Female,1,3,2,0,True,False,False
CUST-26048,482,1,1309.86,1,1,3,5,113,Hibernating,261.3,1309.86,676,0.0444,1,In-Store,0.0,Bronze,35-44,Adelaide,Male,1,1,3,0,False,True,False
CUST-26049,29,3,1384.91,5,3,3,11,533,Loyal Customers,0.0,461.64,69,1.3043,2,Online,3.3333333333333335,Silver,25-34,London,Female,0,2,2,1,True,False,False
CUST-26050,46,3,4053.33,5,3,5,13,535,Loyal Customers,4163.6900000000005,1351.11,349,0.2579,3,Online,0.0,Gold,18-24,Perth,Male,0,3,1,1,False,True,False
CUST-26051,252,5,4077.48,2,5,5,12,255,At Risk,960.9499999999999,815.5,303,0.495,3,Online,2.0,Silver,65+,Sydney,Female,1,2,6,1,True,False,False
CUST-26052,40,4,3611.86,5,4,4,13,544,Champions,705.5999999999999,902.96,426,0.2817,3,In-Store,0.0,Bronze,18-24,Melbourne,Female,0,1,1,0,True,False,False
CUST-26053,415,4,17572.96,1,4,5,10,145,At Risk,0.0,4393.24,421,0.285,3,In-Store,0.0,Silver,25-34,Perth,Male,1,2,2,0,False,True,False
CUST-26054,85,3,314.71000000000004,4,3,1,8,431,Potential Loyalists,659.3,104.9,263,0.3422,3,In-Store,3.3333333333333335,Silver,25-34,Melbourne,Male,0,2,2,0,False,True,False
CUST-26055,343,2,1831.17,2,2,3,7,223,Potential Loyalists,679.61,915.58,79,0.7595,2,Online,2.5,Gold,65+,Sydney,Female,0,3,6,1,True,False,False
CUST-26056,54,4,1472.5,5,4,3,12,543,Loyal Customers,0.0,368.12,243,0.4938,2,In-Store,2.5,Silver,25-34,Sydney,Male,1,2,2,0,False,True,False
CUST-26057,432,1,115.88,1,1,1,3,111,Lost,596.34,115.88,615,0.0488,1,In-Store,0.0,Bronze,18-24,Adelaide,Male,1,1,1,0,False,True,False
CUST-26058,468,2,218.57,1,2,1,4,121,Lost,387.44,109.28,264,0.2273,2,Online,0.0,Bronze,55-64,New York,Male,0,1,5,1,False,True,False
CUST-26059,153,2,673.41,3,2,2,7,322,Potential Loyalists,370.01,336.7,451,0.133,2,In-Store,7.5,Gold,35-44,Sydney,Male,1,3,3,0,False,True,False
CUST-26060,244,2,1866.4899999999998,2,2,3,7,223,Potential Loyalists,841.1,933.24,30,2.0,2,Online,5.0,Silver,55-64,Toronto,Male,1,2,5,1,False,True,False
CUST-26061,93,1,1399.15,4,1,3,8,413,New Customers,1149.74,1399.15,666,0.045,1,Online,0.0,Bronze,65+,Brisbane,Female,0,1,6,1,True,False,False
CUST-26062,113,2,16195.619999999999,4,2,5,11,425,New Customers,7125.52,8097.81,510,0.1176,1,In-Store,0.0,Bronze,18-24,London,Female,0,1,1,0,True,False,False
CUST-26063,219,2,281.39,2,2,1,5,221,Hibernating,256.95,140.7,36,1.6667,2,Online,0.0,Bronze,45-54,Sydney,Female,1,1,4,1,True,False,False
CUST-26064,216,4,6666.08,3,4,5,12,345,Loyal Customers,3811.38,1666.52,692,0.1734,4,In-Store,3.75,Silver,45-54,London,Male,1,2,4,0,False,True,False
CUST-26065,37,2,10547.22,5,2,5,12,525,New Customers,1030.42,5273.61,254,0.2362,2,Online,2.5,Silver,45-54,Brisbane,Male,1,2,4,1,False,True,False
CUST-26066,19,5,1347.54,5,5,3,13,553,Loyal Customers,2711.32,269.51,717,0.2092,4,In-Store,7.0,Gold,55-64,Sydney,Male,1,3,5,0,False,True,False
CUST-26067,354,3,2466.61,2,3,4,9,234,At Risk,3791.01,822.2,58,1.5517,2,In-Store,0.0,Bronze,18-24,Perth,Male,1,1,1,0,False,True,False
CUST-26068,145,2,250.71999999999997,3,2,1,6,321,Potential Loyalists,4619.77,125.36,30,2.0,2,Online,2.5,Silver,35-44,Toronto,Male,0,2,3,1,False,True,False
CUST-26069,617,1,126.22,1,1,1,3,111,Lost,1000.1800000000001,126.22,523,0.0574,1,Online,0.0,Silver,35-44,Sydney,Male,1,2,3,1,False,True,False
CUST-26070,524,1,398.95,1,1,1,3,111,Lost,277.64,398.95,43,0.6977,1,In-Store,0.0,Bronze,35-44,Adelaide,Female,1,1,3,0,True,False,False
CUST-26071,126,3,10926.34,4,3,5,12,435,Loyal Customers,0.0,3642.11,490,0.1837,3,Online,0.0,Bronze,65+,Toronto,Male,1,1,6,1,False,True,False
CUST-26072,201,2,2021.98,3,2,3,8,323,Potential Loyalists,1882.93,1010.99,729,0.0823,2,Online,0.0,Bronze,65+,Sydney,Male,1,1,6,1,False,True,False
CUST-26073,138,2,2453.21,3,2,4,9,324,Potential Loyalists,320.24,1226.6,154,0.3896,2,Online,0.0,Silver,45-54,New York,Female,0,2,4,1,True,False,False
CUST-26074,94,1,17.56,4,1,1,6,411,New Customers,2284.3,17.56,30,1.0,1,Online,0.0,Silver,45-54,Adelaide,Male,0,2,4,1,False,True,False
CUST-26075,69,5,551.72,4,5,2,11,452,Potential Loyalists,2063.8900000000003,110.34,682,0.2199,4,In-Store,14.0,Platinum,35-44,Auckland,Female,1,4,3,0,True,False,False
CUST-26076,145,2,507.01,3,2,2,7,322,Potential Loyalists,0.0,253.5,640,0.0938,2,Online,2.5,Silver,55-64,Auckland,Male,1,2,5,1,False,True,False
CUST-26077,189,2,907.23,3,2,2,7,322,Potential Loyalists,195.42,453.62,263,0.2281,2,In-Store,0.0,Silver,45-54,New York,Male,1,2,4,0,False,True,False
CUST-26078,118,5,13003.42,4,5,5,14,455,Champions,2079.8,2600.68,563,0.2664,3,Online,0.0,Bronze,35-44,Auckland,Male,1,1,3,1,False,True,False
CUST-26079,97,4,6713.69,4,4,5,13,445,Champions,3397.44,1678.42,166,0.7229,3,Online,2.5,Silver,55-64,Brisbane,Male,1,2,5,1,False,True,False
CUST-26080,452,3,550.28,1,3,2,6,132,Potential Loyalists,1498.3899999999999,183.43,402,0.2239,3,Online,0.0,Silver,65+,Auckland,Male,1,2,6,1,False,True,False
CUST-26081,25,4,2636.96,5,4,4,13,544,Champions,2287.52,659.24,314,0.3822,3,In-Store,5.0,Gold,25-34,Singapore,Female,1,3,2,0,True,False,False
CUST-26082,222,3,3076.95,2,3,4,9,234,At Risk,384.44,1025.65,319,0.2821,3,In-Store,3.3333333333333335,Silver,35-44,Toronto,Male,1,2,3,0,False,True,False
CUST-26083,141,3,2716.56,3,3,4,10,334,Loyal Customers,1100.5,905.52,375,0.24,2,In-Store,0.0,Gold,35-44,Brisbane,Female,1,3,3,0,True,False,False
CUST-26084,111,3,2358.37,4,3,4,11,434,Loyal Customers,1668.98,786.12,42,2.1429,3,In-Store,0.0,Bronze,45-54,New York,Male,1,1,4,0,False,True,False
CUST-26085,229,3,194.95,2,3,1,6,231,Potential Loyalists,7436.31,64.98,313,0.2875,2,In-Store,5.0,Gold,35-44,London,Male,1,3,3,0,False,True,False
CUST-26086,147,5,1868.19,3,5,3,11,353,Loyal Customers,0.0,373.64,642,0.2336,5,In-Store,2.0,Silver,55-64,Perth,Male,1,2,5,0,False,True,False
CUST-26087,3,5,8936.619999999999,5,5,5,15,555,Champions,1239.56,1787.32,590,0.2542,4,Online,1.0,Silver,35-44,Auckland,Female,1,2,3,1,True,False,False
CUST-26088,342,4,3630.12,2,4,4,10,244,At Risk,462.73,907.53,70,1.7143,3,Online,2.5,Gold,45-54,Toronto,Male,0,3,4,1,False,True,False
CUST-26089,251,2,14421.82,2,2,5,9,225,Loyal Customers,0.0,7210.91,178,0.3371,2,In-Store,2.5,Silver,65+,Brisbane,Male,1,2,6,0,False,True,False
CUST-26090,217,2,532.8199999999999,3,2,2,7,322,Potential Loyalists,205.99,266.41,687,0.0873,2,In-Store,5.0,Gold,35-44,New York,Female,1,3,3,0,True,False,False
CUST-26091,78,3,628.01,4,3,2,9,432,Potential Loyalists,3161.7,209.34,90,1.0,2,Online,1.6666666666666667,Silver,25-34,Singapore,Male,1,2,2,1,False,True,False
CUST-26092,71,5,5323.32,4,5,5,14,455,Champions,0.0,1064.66,381,0.3937,4,In-Store,0.0,Bronze,55-64,Brisbane,Female,1,1,5,0,True,False,False
CUST-26093,466,1,123.72,1,1,1,3,111,Lost,0.0,123.72,143,0.2098,1,In-Store,0.0,Bronze,25-34,Adelaide,Female,1,1,2,0,True,False,False
CUST-26094,330,2,212.99,2,2,1,5,221,Hibernating,1383.51,106.5,30,2.0,2,Online,0.0,Silver,45-54,Melbourne,Male,1,2,4,1,False,True,False
CUST-26095,149,5,3670.1899999999996,3,5,4,12,354,Loyal Customers,1635.67,734.04,301,0.4983,5,Online,0.0,Bronze,18-24,New York,Female,1,1,1,1,True,False,False
CUST-26096,44,2,755.73,5,2,2,9,522,New Customers,0.0,377.86,173,0.3468,2,Online,7.5,Gold,18-24,New York,Female,0,3,1,1,True,False,False
